"","agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","sample_end_dateTime","tz_cd"
"266","USGS","01491000",1993-03-22,"11:15",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"9","9","9",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-03-22 16:15:00,NA,"UTC"
"267","USGS","01491000",1993-05-26,"11:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.48,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-05-26 16:15:00,NA,"UTC"
"268","USGS","01491000",1993-06-10,"13:00",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"9","9","9",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-06-10 18:00:00,NA,"UTC"
"269","USGS","01491000",1993-06-24,"12:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","9",NA,"00618",NA,1.4,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-06-24 17:30:00,NA,"UTC"
"270","USGS","01491000",1993-07-08,"12:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","9",NA,"00618",NA,1.5,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-07-08 17:00:00,NA,"UTC"
"271","USGS","01491000",1993-07-21,"12:30",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"4","9","9",NA,"00618",NA,1.5,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-07-21 17:30:00,NA,"UTC"
"272","USGS","01491000",1993-08-18,"12:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","9",NA,"00618",NA,1.5,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-08-18 17:00:00,NA,"UTC"
"273","USGS","01491000",1993-09-01,"11:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","9",NA,"00618",NA,1.37,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-09-01 16:30:00,NA,"UTC"
"274","USGS","01491000",1993-10-18,"12:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","9",NA,"00618",NA,1.3,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-10-18 17:15:00,NA,"UTC"
"275","USGS","01491000",1993-11-02,"13:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","9",NA,"00618",NA,0.825,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-11-02 18:30:00,NA,"UTC"
"276","USGS","01491000",1993-11-18,"11:00",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"7","9","9",NA,"00618",NA,0.836,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-11-18 16:00:00,NA,"UTC"
"277","USGS","01491000",1993-12-14,"12:55",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.59,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-12-14 17:55:00,NA,"UTC"
"278","USGS","01491000",1994-02-25,"13:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.781,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-02-25 18:00:00,NA,"UTC"
"279","USGS","01491000",1994-03-03,"14:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J","UPDATED 1106E DUE TO ANALYST ERROR.","00618",NA,0.731,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-03-03 19:30:00,NA,"UTC"
"280","USGS","01491000",1994-03-04,"13:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.632,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-03-04 18:00:00,NA,"UTC"
"281","USGS","01491000",1994-03-08,"13:30",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"5","9","J",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-03-08 18:30:00,NA,"UTC"
"282","USGS","01491000",1994-03-24,"13:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,1.19,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-03-24 18:15:00,NA,"UTC"
"283","USGS","01491000",1994-03-31,"13:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.794,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-03-31 18:00:00,NA,"UTC"
"284","USGS","01491000",1994-04-14,"11:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,1.29,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-04-14 16:15:00,NA,"UTC"
"285","USGS","01491000",1994-04-21,"10:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.987,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-04-21 15:15:00,NA,"UTC"
"286","USGS","01491000",1994-05-19,"08:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.984,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-05-19 13:30:00,NA,"UTC"
"287","USGS","01491000",1994-06-28,"10:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.989,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-06-28 15:15:00,NA,"UTC"
"288","USGS","01491000",1994-07-12,"10:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.1,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-07-12 15:30:00,NA,"UTC"
"289","USGS","01491000",1994-08-09,"09:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","9",NA,"00618",NA,0.695,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-08-09 14:45:00,NA,"UTC"
"290","USGS","01491000",1994-08-18,"08:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,0.632,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-08-18 13:15:00,NA,"UTC"
"291","USGS","01491000",1994-09-15,"11:45",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"9","9","9",NA,"00618",NA,0.996,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-09-15 16:45:00,NA,"UTC"
"292","USGS","01491000",1994-09-27,"09:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","9",NA,"00618",NA,0.576,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-09-27 14:30:00,NA,"UTC"
"293","USGS","01491000",1994-10-13,"10:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.69,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-10-13 15:15:00,NA,"UTC"
"294","USGS","01491000",1994-11-15,"14:00",NA,NA,"T","USGS-WRD","WS","442410700",NA,NA,NA,"9","9","9",NA,"00618",NA,1.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-11-15 19:00:00,NA,"UTC"
"295","USGS","01491000",1994-12-07,"10:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.994,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-12-07 15:45:00,NA,"UTC"
"296","USGS","01491000",1995-01-16,"14:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.1,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-01-16 19:45:00,NA,"UTC"
"297","USGS","01491000",1995-01-20,"17:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,1.29,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-01-20 22:15:00,NA,"UTC"
"298","USGS","01491000",1995-01-21,"15:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"7","9","J",NA,"00618",NA,0.596,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-01-21 20:30:00,NA,"UTC"
"299","USGS","01491000",1995-01-22,"13:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.691,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-01-22 18:15:00,NA,"UTC"
"300","USGS","01491000",1995-01-23,"17:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.945,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-01-23 22:00:00,NA,"UTC"
"301","USGS","01491000",1995-03-08,"12:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.19,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-03-08 17:30:00,NA,"UTC"
"302","USGS","01491000",1995-04-11,"12:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.74,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-04-11 17:15:00,NA,"UTC"
"303","USGS","01491000",1995-05-16,"10:00",NA,NA,"T","USGS-WRD","WS","00310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.666,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-05-16 15:00:00,NA,"UTC"
"304","USGS","01491000",1995-06-19,"10:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.19,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-06-19 15:15:00,NA,"UTC"
"305","USGS","01491000",1995-07-18,"09:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","9",NA,"00618",NA,1.1,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-07-18 14:15:00,NA,"UTC"
"306","USGS","01491000",1995-08-16,"08:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","9",NA,"00618",NA,1.2,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-08-16 13:00:00,NA,"UTC"
"307","USGS","01491000",1995-09-05,"10:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","9",NA,"00618",NA,1.3,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-09-05 15:00:00,NA,"UTC"
"308","USGS","01491000",1995-10-30,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,0.934,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-10-30 17:00:00,NA,"UTC"
"309","USGS","01491000",1995-11-28,"11:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.7,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-11-28 16:00:00,NA,"UTC"
"310","USGS","01491000",1996-01-16,"11:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","4",NA,"00618",NA,1.6,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-01-16 16:00:00,NA,"UTC"
"311","USGS","01491000",1996-01-19,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","4",NA,"00618",NA,1.2,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-01-19 17:00:00,NA,"UTC"
"312","USGS","01491000",1996-01-20,"12:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,0.668,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-01-20 17:30:00,NA,"UTC"
"313","USGS","01491000",1996-01-21,"12:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.867,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-01-21 17:45:00,NA,"UTC"
"314","USGS","01491000",1996-02-13,"12:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","9",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-02-13 17:45:00,NA,"UTC"
"315","USGS","01491000",1996-03-27,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-03-27 17:00:00,NA,"UTC"
"316","USGS","01491000",1996-04-17,"15:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.584,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-04-17 20:15:00,NA,"UTC"
"317","USGS","01491000",1996-05-06,"11:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,0.689,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-05-06 16:30:00,NA,"UTC"
"318","USGS","01491000",1996-05-10,"09:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,0.979,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-05-10 14:45:00,NA,"UTC"
"319","USGS","01491000",1996-05-30,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.17,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-05-30 17:00:00,NA,"UTC"
"320","USGS","01491000",1996-06-18,"15:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,1.07,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-06-18 20:45:00,NA,"UTC"
"321","USGS","01491000",1996-06-19,"14:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J",NA,"00618",NA,0.925,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-06-19 19:00:00,NA,"UTC"
"322","USGS","01491000",1996-06-20,"18:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,0.386,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-06-20 23:30:00,NA,"UTC"
"323","USGS","01491000",1996-07-14,"14:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,1.19,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-07-14 19:15:00,NA,"UTC"
"324","USGS","01491000",1996-08-14,"10:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,0.375,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-08-14 15:00:00,NA,"UTC"
"325","USGS","01491000",1996-09-05,"11:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.49,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-09-05 16:00:00,NA,"UTC"
"326","USGS","01491000",1996-10-24,"11:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-10-24 16:30:00,NA,"UTC"
"327","USGS","01491000",1996-11-06,"10:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.49,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-11-06 15:45:00,NA,"UTC"
"328","USGS","01491000",1996-12-02,"15:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,0.963,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-12-02 20:00:00,NA,"UTC"
"329","USGS","01491000",1996-12-09,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.7,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-12-09 17:00:00,NA,"UTC"
"330","USGS","01491000",1996-12-14,"15:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J",NA,"00618",NA,1.5,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-12-14 20:00:00,NA,"UTC"
"331","USGS","01491000",1996-12-15,"14:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.32,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-12-15 19:00:00,NA,"UTC"
"332","USGS","01491000",1996-12-17,"11:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.92,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-12-17 16:45:00,NA,"UTC"
"333","USGS","01491000",1997-01-23,"14:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.88,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-01-23 19:30:00,NA,"UTC"
"334","USGS","01491000",1997-02-06,"13:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,0.964,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-02-06 18:15:00,NA,"UTC"
"335","USGS","01491000",1997-03-15,"15:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.59,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-03-15 20:30:00,NA,"UTC"
"336","USGS","01491000",1997-04-16,"14:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,0.875,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-04-16 19:15:00,NA,"UTC"
"337","USGS","01491000",1997-05-14,"14:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.1,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-05-14 19:15:00,NA,"UTC"
"338","USGS","01491000",1997-06-25,"08:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.19,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-06-25 13:30:00,NA,"UTC"
"339","USGS","01491000",1997-07-22,"12:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.21,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-07-22 17:30:00,NA,"UTC"
"340","USGS","01491000",1997-08-14,"10:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.41,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-08-14 15:30:00,NA,"UTC"
"341","USGS","01491000",1997-09-16,"10:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.42,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-09-16 15:30:00,NA,"UTC"
"342","USGS","01491000",1997-10-28,"11:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.31,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-10-28 16:00:00,NA,"UTC"
"343","USGS","01491000",1997-11-20,"12:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.57,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-11-20 17:15:00,NA,"UTC"
"344","USGS","01491000",1997-12-10,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.56,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-12-10 17:00:00,NA,"UTC"
"345","USGS","01491000",1998-01-22,"11:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.61,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-01-22 16:15:00,NA,"UTC"
"346","USGS","01491000",1998-01-29,"14:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,0.392,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-01-29 19:00:00,NA,"UTC"
"347","USGS","01491000",1998-02-03,"13:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.36,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-02-03 18:00:00,NA,"UTC"
"348","USGS","01491000",1998-02-06,"13:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.497,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-02-06 18:30:00,NA,"UTC"
"349","USGS","01491000",1998-02-07,"09:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.728,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-02-07 14:30:00,NA,"UTC"
"350","USGS","01491000",1998-02-25,"11:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.484,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-02-25 16:45:00,NA,"UTC"
"351","USGS","01491000",1998-03-10,"13:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.476,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-03-10 18:45:00,NA,"UTC"
"352","USGS","01491000",1998-04-22,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,0.95,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-04-22 17:00:00,NA,"UTC"
"353","USGS","01491000",1998-05-26,"10:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.27,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-05-26 15:15:00,NA,"UTC"
"354","USGS","01491000",1998-06-09,"10:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.27,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-06-09 15:45:00,NA,"UTC"
"355","USGS","01491000",1998-07-06,"10:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.24,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-07-06 15:00:00,NA,"UTC"
"356","USGS","01491000",1998-08-04,"09:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.48,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-08-04 14:45:00,NA,"UTC"
"357","USGS","01491000",1998-10-07,"08:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.38,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-10-07 13:45:00,NA,"UTC"
"358","USGS","01491000",1998-11-03,"10:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.2,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-11-03 15:00:00,NA,"UTC"
"359","USGS","01491000",1998-12-02,"11:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","7","9",NA,"00618",NA,1.25,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-12-02 16:45:00,NA,"UTC"
